Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM2170814,"ipsc_D7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782416",SRX1782416,"Gray Camp","Feb 08, 2017"
GSM2170815,"ipsc_D9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782417",SRX1782417,"Gray Camp","Feb 08, 2017"
GSM2170816,"ipsc_E10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782418",SRX1782418,"Gray Camp","Feb 08, 2017"
GSM2170817,"ipsc_E11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782419",SRX1782419,"Gray Camp","Feb 08, 2017"
GSM2170818,"ipsc_E12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782420",SRX1782420,"Gray Camp","Feb 08, 2017"
GSM2170819,"ipsc_E1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782421",SRX1782421,"Gray Camp","Feb 08, 2017"
GSM2170820,"ipsc_E2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782422",SRX1782422,"Gray Camp","Feb 08, 2017"
GSM2170821,"ipsc_E3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782423",SRX1782423,"Gray Camp","Feb 08, 2017"
GSM2170822,"ipsc_E5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782424",SRX1782424,"Gray Camp","Feb 08, 2017"
GSM2170823,"ipsc_E7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782425",SRX1782425,"Gray Camp","Feb 08, 2017"
GSM2170824,"ipsc_E8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782426",SRX1782426,"Gray Camp","Feb 08, 2017"
GSM2170825,"ipsc_F10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782427",SRX1782427,"Gray Camp","Feb 08, 2017"
GSM2170826,"ipsc_F11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782428",SRX1782428,"Gray Camp","Feb 08, 2017"
GSM2170827,"ipsc_F1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782429",SRX1782429,"Gray Camp","Feb 08, 2017"
GSM2170828,"ipsc_F2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782430",SRX1782430,"Gray Camp","Feb 08, 2017"
GSM2170829,"ipsc_F3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782431",SRX1782431,"Gray Camp","Feb 08, 2017"
GSM2170830,"ipsc_F5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782432",SRX1782432,"Gray Camp","Feb 08, 2017"
GSM2170831,"ipsc_F7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782433",SRX1782433,"Gray Camp","Feb 08, 2017"
GSM2170832,"ipsc_F8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782434",SRX1782434,"Gray Camp","Feb 08, 2017"
GSM2170833,"ipsc_F9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782435",SRX1782435,"Gray Camp","Feb 08, 2017"
GSM2170834,"ipsc_G11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782436",SRX1782436,"Gray Camp","Feb 08, 2017"
GSM2170835,"ipsc_G12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782437",SRX1782437,"Gray Camp","Feb 08, 2017"
GSM2170836,"ipsc_G2","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782438",SRX1782438,"Gray Camp","Feb 08, 2017"
GSM2170837,"ipsc_G3","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782439",SRX1782439,"Gray Camp","Feb 08, 2017"
GSM2170838,"ipsc_G4","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782440",SRX1782440,"Gray Camp","Feb 08, 2017"
GSM2170839,"ipsc_G5","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782441",SRX1782441,"Gray Camp","Feb 08, 2017"
GSM2170840,"ipsc_G7","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782442",SRX1782442,"Gray Camp","Feb 08, 2017"
GSM2170841,"ipsc_G8","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782443",SRX1782443,"Gray Camp","Feb 08, 2017"
GSM2170842,"ipsc_G9","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782444",SRX1782444,"Gray Camp","Feb 08, 2017"
GSM2170843,"ipsc_H10","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782445",SRX1782445,"Gray Camp","Feb 08, 2017"
GSM2170844,"ipsc_H11","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782446",SRX1782446,"Gray Camp","Feb 08, 2017"
GSM2170845,"ipsc_H12","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782447",SRX1782447,"Gray Camp","Feb 08, 2017"
GSM2170846,"ipsc_H1","SRA","Homo sapiens",1,GPL16791,GSE81252,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX1782448",SRX1782448,"Gray Camp","Feb 08, 2017"
